STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TPCP
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20051101,229
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20051201,2229
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060101,1400
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060201,448
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060301,2187
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060401,1474
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060501,211
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060601,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060701,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060801,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20060901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20061001,25
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20061101,387
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20061201,1043
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20070101,243
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20070201,1260
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20070301,85
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93056,-121.76889,20070401,270
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20070501,43
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20070601,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20070701,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20070801,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20070901,104
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20071001,313
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20071101,163
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20071201,694
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080101,1873
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080201,831
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080301,53
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080401,71
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080501,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080601,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080701,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080801,9
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20080901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20081001,89
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20081101,379
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20081201,837
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090101,293
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090201,1586
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090301,562
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090401,92
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090501,195
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090601,6
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090701,5
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090801,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20090901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20091001,1350
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20091101,23
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20091201,907
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100101,1555
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100201,1341
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100301,591
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100401,1064
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100501,133
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100601,5
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100701,3
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100801,25
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20100901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20101001,412
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20101101,821
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20101201,1696
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110101,523
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110201,1180
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110301,2029
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110401,69
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110501,353
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110601,282
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110701,3
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110801,9
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20110901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20111001,476
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20111101,534
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.93083,-121.76917,20111201,10
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120101,715
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120201,165
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120301,1050
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120401,795
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120501,3
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120601,51
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120701,11
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120801,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20120901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20121001,105
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20121101,757
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20121201,2006
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130101,183
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130201,136
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130301,135
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130401,202
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130501,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130601,9
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130701,3
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130801,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20130901,16
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20131001,13
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20131101,117
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20131201,84
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140101,13
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140201,1204
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140301,646
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140401,422
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140501,5
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140601,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140701,13
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140801,3
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20140901,78
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20141001,100
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20141101,842
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20141201,2578
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150101,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150201,544
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150301,169
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150401,297
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150501,48
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150601,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150701,13
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150801,18
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20150901,0
GHCND:USC00049473,WATSONVILLE WATERWORKS CA US,29,36.9308,-121.7691,20151001,13
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20080901,0
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20081001,157
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20081101,46
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20090901,3
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20091001,1170
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20091101,56
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20091201,611
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20100101,2543
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20100201,1658
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20100301,688
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20100401,1067
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20100501,262
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20100901,0
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20101001,96
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20101101,973
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20101201,2017
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110101,77
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110201,808
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110301,2126
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110401,165
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110501,455
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110601,843
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20110701,0
GHCND:US1CASZ0004,DAVENPORT 3.1 NW CA US,14.3,37.0436,-122.2293,20111001,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20081001,104
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20081101,1504
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20081201,1155
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090101,509
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090201,4416
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090301,943
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090401,135
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090501,455
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090601,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090701,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090801,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20090901,84
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20091001,2329
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20091101,99
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20091201,1332
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100101,3157
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100201,2400
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100301,1150
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100401,1898
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100501,238
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100601,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100701,27
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100801,43
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20100901,3
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20101001,1249
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20101101,1271
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20101201,3920
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110101,714
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110201,2914
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110301,3775
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110401,293
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110501,917
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110601,877
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110701,3
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110801,43
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20110901,15
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20111001,866
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20111101,1111
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20111201,59
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120101,1824
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120201,558
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120301,3360
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120401,1085
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120501,5
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120601,56
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120701,5
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120801,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20120901,9
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20121001,441
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20121101,2493
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20121201,4706
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130101,341
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130201,152
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130301,578
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130401,269
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130501,16
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130601,31
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130701,5
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130801,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20130901,186
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20131001,18
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20131101,261
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20131201,163
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140101,16
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140201,3408
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140301,1228
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140401,292
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140501,5
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140601,16
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140701,44
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140801,9
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20140901,237
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20141001,153
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20141101,1300
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20141201,5066
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150101,0
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150201,1164
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150301,183
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150401,633
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150501,135
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150601,19
GHCND:US1CASZ0007,SCOTTS VALLEY 1.7 SW CA US,174.7,37.0396,-122.0295,20150701,5
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130101,137
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130201,106
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130301,430
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130401,185
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130501,5
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130601,79
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130701,13
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130801,0
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20130901,184
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20131001,53
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20131101,295
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20131201,94
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140101,18
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140201,2902
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140301,951
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140401,526
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140501,0
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140601,16
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140701,65
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140801,0
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20140901,234
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20141001,120
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20141101,1207
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20141201,3671
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150101,0
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150201,618
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150301,252
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150401,525
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150501,84
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150601,3
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150801,8
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20150901,0
GHCND:US1CASZ0029,SANTA CRUZ 3.1 NW CA US,295.4,37.0064,-122.075,20151001,11
GHCND:US1CASZ0006,BOULDER CREEK 3.6 NE CA US,525.5,37.1811,-122.0911,20081001,112
GHCND:US1CASZ0006,BOULDER CREEK 3.6 NE CA US,525.5,37.1811,-122.0911,20081101,949
GHCND:US1CASZ0006,BOULDER CREEK 3.6 NE CA US,525.5,37.1811,-122.0911,20081201,1076
GHCND:US1CASZ0006,BOULDER CREEK 3.6 NE CA US,525.5,37.1811,-122.0911,20090101,410
GHCND:US1CASZ0006,BOULDER CREEK 3.6 NE CA US,525.5,37.1811,-122.0911,20090201,2902
